cource,type,ver,image_path,rate_0,rate_1,rate_2,rate_3,rate_4,rate_5,rate_6,rate_7,rate_8,rate_9,rate_10,rate_11
カラカラさばく,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_00h52m23s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
エキサイトバイク,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_00h56m32s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
ネオクッパシティ,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_01h00m17s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
ミュートシティ,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_01h04m23s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
キノピオハイウェイ,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_01h08m56s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
ネイチャーロード,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_01h12m41s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
ドーナツへいや,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_01h16m50s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
リンリンメトロ,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_01h21m02s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
ヨッシーバレー,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_01h24m59s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
N64カラカラさばく,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_01h29m29s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
ワリオこうざん,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_01h33m38s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
サンシャインくうこう,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_01h37m47s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
ココナッツモール,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_01h42m02s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
ワリオスノーマウンテン,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_01h45m50s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
ワリオスタジアム,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_01h49m59s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
シャーベットランド,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_01h54m05s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
ビッグブルー,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】あと２日。【シェリンにじさんじ】_01h58m08s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
N64カラカラさばく,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_00h08m56s.jpg,9683,13613,15944,11551,10125,14229,0,0,11058,11888,1587,13299
N64カラカラさばく,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_00h11m38s.jpg,9688,13619,15931,11571,10116,14249,11047,11896,15894,1327,10131,17251
ウォーターパーク,200cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_00h15m20s.jpg,9691,15954,11588,10101,14250,11060,11881,15877,13253,10741,17268,10463
N64カラカラさばく,200cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_00h18m14s.jpg,9714,15962,11578,10090,14276,11036,11877,15874,13235,10754,17282,6269
ワリオこうざん,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_00h21m20s.jpg,9727,15955,11594,10091,14302,11062,15852,13222,10760,17293,6268,16995
ココナッツモール,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_00h25m02s.jpg,9749,15943,10100,14328,15846,13210,17309,6268,16997,10760,19089,0
ドラゴンロード,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_00h28m32s.jpg,9751,15962,14344,15848,13223,17299,17020,10766,9244,0,0,12235
プクプクビーチ,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_00h32m05s.jpg,9749,15972,14372,15868,13197,17287,17004,10751,9261,19085,13120,12237
ネオクッパシティ,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_00h35m53s.jpg,9747,15992,15844,17290,17012,9253,19105,13115,11186,14554,9058,7822
新レインボーロード,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_00h39m59s.jpg,15554,3364,17756,10578,13114,9143,11568,9749,13037,10387,17276,10688
ドーナツへいや,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_00h43m56s.jpg,15552,3365,17741,10579,13141,9156,11587,9735,13019,0,0,0
クッパキャッスル,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_00h47m44s.jpg,15555,3376,17757,9152,13007,10427,17280,14425,17604,11366,797,0
エキサイトバイク,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_00h51m41s.jpg,15557,3378,17750,9149,13035,10442,17291,14418,17620,8979,0,15032
ココナッツモール,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_00h55m20s.jpg,15543,3412,9175,13019,10459,17304,17618,7977,15008,789,0,15579
スイーツキャニオン,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_00h58m50s.jpg,15532,3417,9186,10476,17325,17586,7972,10879,12577,15597,11359,0
ワルイージピンボール,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_01h02m26s.jpg,9189,10490,17346,17584,7963,10866,15614,11378,10418,17053,13104,19359
クッパキャッスル,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_01h05m56s.jpg,14388,14357,11477,10582,13362,14224,14139,9466,12063,1374,0,0
ミュージックパーク,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_01h09m35s.jpg,14414,11477,10573,13353,14226,14153,9456,12087,13755,0,0,0
ドッスンいせき,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_01h14m05s.jpg,17336,8187,17166,8876,8319,4766,8491,7529,3357,8278,8449,6239
サンシャインくうこう,200cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_01h18m14s.jpg,10106,13998,13368,14765,14821,18700,10537,9202,15449,989,1734,11970
ワリオスノーマウンテン,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】え！！2500円で48コースを！？【シェリンにじさんじ】_01h21m20s.jpg,10110,14026,13377,14765,14831,18690,10523,9192,15463,0,0,0
ワルイージピンボール,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_01h19m20s.jpg,0,0,0,0,0,0,0,0,0,0,1759,0
ピーチサーキット,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_01h23m11s.jpg,0,0,0,0,0,0,0,0,1771,0,0,0
エキサイトバイク,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_01h27m05s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
ドッスンいせき,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_01h30m38s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
ネオクッパシティ,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_01h34m29s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
ホネホネさばく,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_01h38m14s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
ツルツルツイスター,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_01h41m59s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
サンシャインくうこう,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_01h45m29s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
ドルフィンみさき,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_01h49m23s.jpg,0,0,0,0,0,0,0,0,0,0,0,0
カラカラさばく,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_01h53m44s.jpg,16830,10204,13463,10397,9674,8021,19472,16043,20846,689,0,0
ワルイージピンボール,mirror,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_01h57m35s.jpg,16839,10190,13487,10386,9681,8022,16046,20856,14249,25701,17147,18419
どうぶつの森,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h01m11s.jpg,10206,13507,8020,16058,20853,14233,25718,17137,18402,28702,16814,16930
ホネホネさばく,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h04m35s.jpg,10204,13525,8026,16052,20851,14259,25690,17135,18429,829,0,48978
新レインボーロード,200cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h08m20s.jpg,10231,8034,16065,20864,14250,17137,18424,28700,16860,0,0,5299
ドーナツへいや,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h11m41s.jpg,8037,16047,20880,14263,17143,18399,28716,16851,16946,0,0,0
SFCレインボーロード,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h15m35s.jpg,14019,9718,14430,24305,14662,17998,9432,9429,10105,599,0,20884
マリオカートスタジアム,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h18m44s.jpg,14042,9711,14457,24303,14658,18006,9422,9453,10101,16021,1053,20879
カラカラさばく,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h22m02s.jpg,14054,9728,14479,24284,18004,9427,9463,16036,10528,0,0,8389
GBAマリオサーキット,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h25m35s.jpg,14064,9730,14454,24293,18025,9441,9458,16028,10521,20906,29853,18396
ツルツルツイスター,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h28m38s.jpg,14040,9740,14444,24313,18045,9448,9472,16035,10514,20880,0,18405
新レインボーロード,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h32m08s.jpg,14030,9738,14419,24313,9497,16048,10503,20897,29878,18401,1511,16839
ドーナツへいや,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h35m47s.jpg,10307,9830,5984,12546,7516,1009,10454,12321,11932,8253,0,0
リンリンメトロ,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h38m32s.jpg,24194,9605,10206,12242,15046,16916,12704,9869,15237,0,0,0
エキサイトバイク,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h41m47s.jpg,24206,9600,10202,12244,15048,16940,12695,9875,15243,0,0,16032
メイプルツリーハウス,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h45m05s.jpg,24213,9590,10218,12246,15060,16930,9869,15224,16241,15825,1603,25763
ネオクッパシティ,mirror,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h48m29s.jpg,24232,10224,12253,16935,9872,15222,16258,15838,16015,25775,19069,17136
N64カラカラさばく,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h52m05s.jpg,24198,10217,12258,16953,9894,15232,16287,15842,15998,0,0,17120
ワリオスタジアム,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h54m56s.jpg,24202,10224,12252,16961,9887,15262,16270,15840,15976,0,0,1114
ドッスンいせき,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_02h58m32s.jpg,24197,10222,12257,16988,9891,15286,16278,15989,0,0,0,0
パックンスライダー,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_03h02m05s.jpg,24175,10212,12256,17017,9914,15266,16277,15999,25801,0,0,29869
ヘイホーこうざん,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_03h05m35s.jpg,24195,10215,12236,17041,9910,15271,16271,16014,25792,0,0,0
ミュージックパーク,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】もっと強くなる枠【シェリンにじさんじ】_03h09m17s.jpg,24177,10209,12256,17039,9925,15256,16295,16033,25779,19029,1712,29903
GBAマリオサーキット,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】予選なんとか突破【シェリンにじさんじ】_00h24m47s.jpg,10556,12450,13734,10276,16368,13520,4059,11013,9985,14056,16489,24660
ドーナツへいや,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】予選なんとか突破【シェリンにじさんじ】_00h27m53s.jpg,10555,12439,13711,10259,16366,13533,4090,11035,9979,14063,16482,24676
N64カラカラさばく,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】予選なんとか突破【シェリンにじさんじ】_00h31m26s.jpg,10535,12454,13693,10255,16384,13541,4102,11042,9970,0,0,24693
カラカラさばく,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】予選なんとか突破【シェリンにじさんじ】_00h35m29s.jpg,12464,10264,16403,13533,4110,11028,9998,14056,0,0,0,0
ドラゴンロード,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】予選なんとか突破【シェリンにじさんじ】_00h40m11s.jpg,11187,16909,0,16023,0,0,0,0,0,0,0,0
ヨッシーサーキット,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】予選なんとか突破【シェリンにじさんじ】_00h43m11s.jpg,11197,16918,16041,16508,17151,11323,10439,12155,0,0,0,0
ネイチャーロード,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】予選なんとか突破【シェリンにじさんじ】_00h47m11s.jpg,11213,16905,16019,16524,17133,11355,10446,12134,10895,0,0,8833
ウォーターパーク,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】予選なんとか突破【シェリンにじさんじ】_00h50m47s.jpg,11215,16921,16030,16525,17138,11351,10455,12165,10882,0,0,8821
モーモーカントリー,mirror,DLC0,data\images_person1\DLC0\【マリカ8DX】予選なんとか突破【シェリンにじさんじ】_00h54m23s.jpg,8355,14866,10703,1195,14085,16206,17951,9349,9168,0,0,0
ハイラルサーキット,150cc,DLC0,data\images_person1\DLC0\【マリカ8DX】予選なんとか突破【シェリンにじさんじ】_00h57m35s.jpg,8362,14872,10733,1193,14098,16204,17936,9345,9160,16520,9404,20677
