cource,type,ver,image_path,rate_0,rate_1,rate_2,rate_3,rate_4,rate_5,rate_6,rate_7,rate_8,rate_9,rate_10,rate_11
キノピオサーキット,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_00h07m54s.jpg,18822,12140,10889,14093,10316,20570,9147,11393,16091,14859,16209,13284
チクタクロック,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_00h10m50s.jpg,18824,12116,10907,14087,10313,20564,9179,11421,16106,14841,16184,13284
キノコキャニオン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_00h18m48s.jpg,18826,10325,20582,9211,11450,16131,16158,13302,13584,9509,5162,0
シドニーサンシャイン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_00h26m16s.jpg,18851,20584,16105,16206,13290,13567,9519,5158,10397,15554,9911,0
ドルフィンみさき,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_00h30m20s.jpg,18867,20576,16113,16187,13309,9524,5159,10395,15579,10819,10397,13540
ミュージックパーク,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_00h34m02s.jpg,16122,16211,9529,5173,10387,15599,10802,10393,5686,19437,0,0
メイプルツリーハウス,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_00h37m44s.jpg,16120,16197,9533,5174,10398,15621,10780,10410,5689,19449,15319,9252
ミュートシティ,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_00h42m02s.jpg,16132,16214,9523,5187,10397,0,5692,19448,9239,12074,11679,0
メイプルツリーハウス,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_00h45m28s.jpg,16131,16225,9516,5209,10391,19440,12095,11657,12884,17010,0,0
ココナッツモール,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_00h49m38s.jpg,16143,16212,9545,5215,10379,19437,12094,11669,12907,16979,12755,24546
マリオサーキット3,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_00h52m52s.jpg,16162,16212,9552,5216,10375,19458,12090,11691,16949,12770,24544,10242
チョコマウンテン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_00h56m16s.jpg,16162,16236,9551,5217,10375,19474,11713,12106,16943,12754,10254,11840
マリオカートスタジアム,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_01h03m32s.jpg,16143,16266,9551,5215,10421,19497,11689,12126,16917,12747,10266,11845
ドーナツへいや,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_01h10m04s.jpg,16170,16272,9556,5223,19488,11680,16886,12744,10307,11851,8074,13586
シャーベットランド,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_01h13m22s.jpg,16183,16250,9569,5223,19502,12743,10305,11867,8105,13589,13597,23517
リボンロード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_01h16m56s.jpg,16182,16240,9561,5220,19513,12772,10322,11852,8115,13611,13604,23497
新レインボーロード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_01h20m08s.jpg,16182,16244,9553,5231,19527,12771,10339,8139,13600,13587,23514,21819
ツルツルツイスター,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_01h24m22s.jpg,16202,16260,9552,5231,19506,12771,10348,8161,13596,23480,21805,13158
スカイガーデン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_01h28m02s.jpg,16208,16260,9548,5232,19527,12771,10331,8182,13589,23494,21786,15228
カラカラさばく,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_01h31m48s.jpg,16215,16247,9556,5232,19496,12756,10341,13583,23512,21800,15240,14001
マリオサーキット3,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_01h35m38s.jpg,16226,16233,9547,5233,19498,12762,10343,13568,23520,21815,15238,14031
アイスビルディング,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート16058 今月の目標は16250!!【岸堂天真ホロスターズ】_01h38m48s.jpg,16253,16250,9549,5247,19499,12738,10346,13573,23524,21830,15216,14016
ビッグブルー,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_00h02m00s.jpg,10881,11158,10417,8276,9805,10732,16626,10264,14810,18534,15945,10047
スイーツキャニオン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_00h09m30s.jpg,10930,10418,8260,9832,10741,16629,10285,14797,18557,10047,15594,40716
ワルイージピンボール,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_00h12m54s.jpg,10952,10436,8254,9842,10743,16652,10298,14778,18545,10033,15578,40728
パリプロムナード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_00h17m00s.jpg,10959,10453,8256,9828,10770,16626,10289,14793,18537,15582,40744,10961
スイーツキャニオン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_00h20m38s.jpg,10951,10480,8266,9820,16633,10282,14783,18539,15596,40761,10968,12265
クッパキャッスル,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_00h28m40s.jpg,16497,3390,10163,16755,10964,11667,10758,13995,14761,40758,15605,16881
カラカラさばく,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_00h39m38s.jpg,16482,3424,16724,10958,10743,14040,14773,40775,16939,21443,13021,13842
N64カラカラさばく,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_00h44m06s.jpg,16488,3452,16736,10752,14756,40792,16926,21434,13018,13867,7967,3933
DKジャングル,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_00h47m22s.jpg,16478,3453,16741,10746,14758,40804,16950,21444,13016,13881,19128,9464
ハイラルサーキット,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_00h51m12s.jpg,16505,3481,16713,14767,40775,16962,21426,13018,13886,19146,9470,9300
ネオクッパシティ,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_00h57m20s.jpg,16528,3487,16710,14754,17004,21409,12990,9458,9343,40730,0,0
キノピオハイウェイ,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h01m26s.jpg,10130,8436,9954,7884,11031,12917,11608,14178,16532,14757,10361,21417
スカイガーデン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h04m50s.jpg,8593,2424,10749,22637,8197,13409,10678,4441,15868,10505,0,0
DKジャングル,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h08m48s.jpg,8603,2424,10771,22654,8196,13417,10680,4446,15878,10502,14781,17012
カラカラさばく,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h12m50s.jpg,8604,2421,10751,22662,8202,13438,10708,4448,15886,10494,14779,17014
ピーチガーデン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h16m48s.jpg,8617,2422,10740,22674,8201,10734,4451,15894,10512,14773,17011,40746
ココナッツモール,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h20m44s.jpg,8605,2432,10727,22688,8208,10749,4451,15907,10505,14778,17009,40762
チクタクロック,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h23m58s.jpg,8630,2433,10724,22702,8220,10745,4453,15872,10516,14778,17054,40773
グラグラかざん,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h27m26s.jpg,8635,2431,10734,22707,8222,10727,4460,15895,10540,14792,17052,40748
ドルフィンみさき,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h31m30s.jpg,8627,2445,22707,10742,4466,15894,10537,14817,17070,40755,21417,0
キノコキャニオン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h35m02s.jpg,8620,2442,22721,10752,4477,15881,10528,14816,17079,40772,21427,5475
SFCレインボーロード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h38m20s.jpg,8640,2439,22703,10758,4476,15886,10517,14842,17098,40761,21433,5482
エキサイトバイク,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h41m26s.jpg,8649,2442,22723,4472,10531,14838,17117,40746,21444,5481,4034,0
ドルフィンみさき,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h45m06s.jpg,8665,2445,22728,10523,14836,17136,40762,21443,5488,28728,14840,19050
リボンロード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h47m56s.jpg,10541,14865,17158,40756,21432,5494,28728,14839,19065,12765,10844,0
パックンスライダー,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h51m36s.jpg,10558,14868,17153,40763,21434,5495,28742,14814,19052,12753,10877,13003
ベビィパーク,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h55m20s.jpg,10582,14878,17154,40779,21441,5493,28755,14803,19027,12740,10877,13005
ピーチガーデン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_01h58m16s.jpg,10610,14908,17146,40768,21416,5511,28737,14812,19037,12717,10866,13026
サンシャインくうこう,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_02h02m04s.jpg,10620,14892,17138,40780,21428,5525,14842,19046,12729,10851,13018,28704
トーキョースクランブル,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_02h05m52s.jpg,10634,14921,17149,40792,21440,5540,14817,19031,12711,10841,13015,28699
3DSレインボーロード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_02h09m00s.jpg,10639,14930,17132,40809,21415,5537,14836,19050,12708,10835,13032,28694
ロンドンアベニュー,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_02h12m12s.jpg,14930,17133,40826,21432,5558,14826,19063,12705,10826,13014,28699,15630
ココナッツモール,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_02h16m02s.jpg,14935,17116,40838,21443,5559,14821,19088,12708,10821,13032,15639,28666
3DSレインボーロード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_02h19m30s.jpg,14920,17094,40832,21461,5574,14831,12705,10841,13064,15629,15544,28633
ピーチサーキット,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_02h22m40s.jpg,14946,40848,21440,5575,14831,12697,10855,13081,15633,15538,28642,0
メリーメリーマウンテン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_02h26m24s.jpg,14931,40865,21435,5572,14822,12678,10873,13080,15640,28655,11550,0
メイプルツリーハウス,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_02h30m16s.jpg,14932,40872,21409,5585,14812,12688,10863,13094,15668,28669,10320,0
マリオサーキット,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_02h34m56s.jpg,14921,40863,21420,5582,14824,12714,10875,13080,15662,28688,10309,9125
キノコキャニオン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_02h38m48s.jpg,14934,40870,21441,5599,14822,12724,10873,13055,15645,28702,10307,9119
シャーベットランド,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ最終日】レート14810 目標15000まで絶対に終わらない耐久!!【岸堂天真ホロスターズ】_02h46m12s.jpg,14950,40890,21463,5628,14813,12710,10875,13050,15623,28729,10310,9107
